City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Faya,SA,2021-05-21 14:23:29,18.3851,42.4509,80.71,23,1,3.8
295,Kahului,US,2021-05-21 14:20:14,20.8947,-156.47,73.85,80,1,6.91
296,Ugoofaaru,MV,2021-05-21 14:23:29,5.6667,73.0,84.4,75,100,17.05
297,Aguimes,ES,2021-05-21 14:23:30,27.9054,-15.4461,78.66,61,20,39.12
298,Naron,ES,2021-05-21 14:21:50,43.5167,-8.1528,66.04,57,21,11.65
299,Merauke,ID,2021-05-21 14:23:30,-8.4667,140.3333,77.09,90,100,14.27
300,Coquimbo,CL,2021-05-21 14:20:09,-29.9533,-71.3436,60.53,74,20,4.07
301,Beloha,MG,2021-05-21 14:23:31,-25.1667,45.05,76.12,29,100,1.23
302,Monteagudo,BO,2021-05-21 14:23:31,-19.8167,-63.9833,79.75,22,10,1.74
303,Puga,MX,2021-05-21 14:23:31,21.5833,-104.8167,71.83,37,34,1.88
304,Amazar,RU,2021-05-21 14:23:32,53.858,120.875,35.4,81,100,4.32
305,Clyde River,CA,2021-05-21 14:23:32,70.4692,-68.5914,19.63,73,90,11.5
306,Ibajay,PH,2021-05-21 14:23:32,11.8199,122.162,79.3,85,100,2.35
307,Tateyama,JP,2021-05-21 14:23:33,34.9833,139.8667,73.02,92,100,23.44
308,Seoul,KR,2021-05-21 14:22:24,37.5683,126.9778,60.19,81,0,2.39
309,Forrest City,US,2021-05-21 14:21:22,35.0081,-90.7898,75.06,69,100,14.67
310,Voyinka,UA,2021-05-21 14:23:33,45.8699,33.9914,66.02,65,88,16.51
311,Bandar-E Lengeh,IR,2021-05-21 14:23:34,26.5579,54.8807,93.31,59,20,11.5
312,Jalalabad,AF,2021-05-21 14:20:24,34.4265,70.4515,89.55,15,88,2.04
313,Englewood,US,2021-05-21 14:22:25,39.6478,-104.9878,69.66,37,75,1.01
314,Ahipara,NZ,2021-05-21 14:23:34,-35.1667,173.1667,58.42,88,100,10.07
315,Lorengau,PG,2021-05-21 14:23:35,-2.0226,147.2712,80.82,78,47,2.86
316,Vilyuysk,RU,2021-05-21 14:23:35,63.7553,121.6247,37.96,82,91,3.78
317,Lata,PT,2021-05-21 14:23:35,40.1629,-8.3327,77.72,65,100,10.45
318,Tuatapere,NZ,2021-05-21 14:23:36,-46.1333,167.6833,41.49,84,82,4.74
319,Olafsvik,IS,2021-05-21 14:23:36,64.8945,-23.7142,40.66,43,1,8.01
320,Ariquemes,BR,2021-05-21 14:23:36,-9.9133,-63.0408,84.51,65,69,3.49
321,Belyy Yar,RU,2021-05-21 14:23:37,53.6039,91.3903,46.29,85,40,5.95
322,Nokia,FI,2021-05-21 14:23:37,61.4667,23.5,45.68,86,90,3.0
323,Paamiut,GL,2021-05-21 14:23:38,61.994,-49.6678,31.73,94,100,22.46
324,Sinnamary,GF,2021-05-21 14:23:38,5.3833,-52.95,81.5,78,29,11.03
325,San Jose,US,2021-05-21 14:21:43,37.3394,-121.895,54.28,75,20,4.61
326,Maceio,BR,2021-05-21 14:23:38,-9.6658,-35.7353,81.84,73,75,7.99
327,Bela,IN,2021-05-21 14:23:39,25.9333,81.9833,89.58,50,0,4.41
328,Portland,US,2021-05-21 14:21:03,45.5234,-122.6762,49.14,87,54,1.01
329,Marovoay,MG,2021-05-21 14:23:39,-16.1,46.6333,84.34,42,0,8.41
330,Roebourne,AU,2021-05-21 14:23:40,-20.7833,117.1333,77.32,20,0,7.31
331,Pervomayskiy,RU,2021-05-21 14:23:40,53.2485,40.2871,55.78,90,100,5.19
332,Hovd,MN,2021-05-21 14:23:40,48.0056,91.6419,39.72,26,97,8.34
333,Zhezkazgan,KZ,2021-05-21 14:23:41,47.8043,67.7144,74.55,22,2,8.93
334,Chicama,PE,2021-05-21 14:23:41,-7.8447,-79.1469,63.14,78,62,6.87
335,Yulara,AU,2021-05-21 14:20:12,-25.2406,130.9889,62.44,34,0,9.22
336,Oliveira Dos Brejinhos,BR,2021-05-21 14:23:42,-12.3169,-42.8961,89.71,32,5,4.14
337,Hof,DE,2021-05-21 14:23:42,50.3167,11.9167,61.95,63,75,19.57
338,Turayf,SA,2021-05-21 14:23:42,31.6725,38.6637,100.65,15,75,13.8
339,La Asuncion,VE,2021-05-21 14:23:43,11.0333,-63.8628,82.13,71,90,17.43
340,Wanning,CN,2021-05-21 14:23:43,18.8003,110.3967,82.53,87,10,11.21
341,Foam Lake,CA,2021-05-21 14:23:44,51.65,-103.5343,32.02,98,100,11.03
342,Lipetsk,RU,2021-05-21 14:23:44,52.6031,39.5708,54.91,91,100,5.53
343,Shar,KZ,2021-05-21 14:23:44,49.5886,81.0453,51.53,57,100,8.43
344,Gazanjyk,TM,2021-05-21 14:23:45,39.2446,55.5154,99.03,13,0,11.63
345,Geraldton,AU,2021-05-21 14:23:45,-28.7667,114.6,64.81,79,100,11.68
346,Margate,GB,2021-05-21 14:23:45,51.3813,1.3862,56.91,60,63,8.01
347,Ulaanbaatar,MN,2021-05-21 14:23:46,47.9077,106.8832,50.13,76,40,6.76
348,Paita,PE,2021-05-21 14:23:46,-5.0892,-81.1144,68.56,78,13,13.42
349,Pyay,MM,2021-05-21 14:23:46,18.8167,95.2167,89.13,55,100,11.25
350,Russell,US,2021-05-21 14:23:47,32.3502,-85.1999,74.98,56,1,10.2
351,Honningsvag,NO,2021-05-21 14:23:47,70.9821,25.9704,38.95,60,75,12.66
352,Kapuskasing,CA,2021-05-21 14:23:47,49.4169,-82.4331,66.29,88,90,12.66
353,Isla Vista,US,2021-05-21 14:23:48,34.4133,-119.861,57.69,64,1,9.22
354,Gourdon,FR,2021-05-21 14:23:48,44.75,1.5,66.24,68,100,7.56
355,Vasai,IN,2021-05-21 14:23:48,19.47,72.8,86.09,69,3,10.56
356,Corinto,GR,2021-05-21 14:23:49,37.9407,22.9573,78.42,40,3,4.12
357,Tessalit,ML,2021-05-21 14:23:49,20.1986,1.0114,105.46,10,97,5.21
358,Port Hedland,AU,2021-05-21 14:23:49,-20.3167,118.5667,66.25,68,0,6.91
359,Kavaratti,IN,2021-05-21 14:23:50,10.5669,72.642,81.64,74,99,2.64
360,Atar,MR,2021-05-21 14:23:50,20.5169,-13.0499,102.74,9,5,12.39
361,Bonthe,SL,2021-05-21 14:23:50,7.5264,-12.505,89.8,59,5,11.05
362,Pangnirtung,CA,2021-05-21 14:23:51,66.1451,-65.7125,21.2,68,40,9.22
363,Dilla,ET,2021-05-21 14:23:51,6.41,38.31,74.71,70,9,2.28
364,Zverinogolovskoye,RU,2021-05-21 14:23:52,54.4586,64.8542,78.24,33,11,6.06
365,Emirdag,TR,2021-05-21 14:23:52,39.0197,31.15,66.54,36,91,23.31
366,Kijang,KR,2021-05-21 14:23:52,35.2442,129.2139,65.93,88,98,2.64
367,Nouadhibou,MR,2021-05-21 14:23:53,20.931,-17.0347,73.38,68,0,17.27
368,Rafsanjan,IR,2021-05-21 14:23:53,30.4067,55.9939,88.77,7,0,21.07
369,Bismil,TR,2021-05-21 14:23:54,37.8486,40.6658,103.62,10,6,11.72
370,Along,IN,2021-05-21 14:23:54,28.1667,94.7667,72.43,99,100,0.67
371,Mata,PT,2021-05-21 14:23:54,40.683,-7.4592,74.61,59,100,11.7
372,Ipueiras,BR,2021-05-21 14:23:55,-7.0333,-40.45,84.6,50,61,9.28
373,Bud,US,2021-05-21 14:23:55,39.447,-86.1758,77.85,63,96,10.11
374,Joinville,BR,2021-05-21 14:21:11,-26.3044,-48.8456,79.11,84,75,2.3
375,Sumbe,AO,2021-05-21 14:23:56,-11.2061,13.8437,84.2,65,20,6.91
376,Yar-Sale,RU,2021-05-21 14:23:56,66.8333,70.8333,68.02,58,49,8.43
377,Sorland,NO,2021-05-21 14:23:56,67.667,12.6934,48.06,76,20,22.37
378,Almaznyy,RU,2021-05-21 14:23:57,48.0448,40.045,77.14,55,96,7.36
379,Dubovyy Umet,RU,2021-05-21 14:23:57,52.9763,50.2857,76.89,46,100,7.16
380,San Carlos De Bariloche,AR,2021-05-21 14:20:06,-41.1456,-71.3082,37.15,79,75,5.73
381,Santander,ES,2021-05-21 14:23:58,43.4647,-3.8044,54.61,94,90,3.0
382,Kieta,PG,2021-05-21 14:23:58,-6.2167,155.6333,79.2,84,95,2.84
383,Stony Mountain,CA,2021-05-21 14:23:58,50.0864,-97.2196,48.81,87,90,10.02
384,Valleyview,CA,2021-05-21 14:23:58,55.0667,-117.2859,37.44,75,5,10.36
385,Freeport,US,2021-05-21 14:21:11,40.6576,-73.5832,73.11,64,20,1.99
386,Los Llanos De Aridane,ES,2021-05-21 14:21:56,28.6585,-17.9182,73.15,60,0,18.77
387,Donskoye,RU,2021-05-21 14:23:59,45.4552,41.9741,85.62,60,0,7.81
388,Salinopolis,BR,2021-05-21 14:23:59,-0.6136,-47.3561,85.06,68,10,10.0
389,Hit,IQ,2021-05-21 14:24:00,33.6416,42.8251,108.52,6,12,7.56
390,Chifeng,CN,2021-05-21 14:24:00,42.2683,118.9636,72.0,26,3,9.17
391,Touros,BR,2021-05-21 14:24:01,-5.1989,-35.4608,86.9,63,26,16.06
392,Labuhan,ID,2021-05-21 14:24:01,-6.8844,112.2051,79.63,81,57,7.23
393,Rio Gallegos,AR,2021-05-21 14:24:01,-51.6226,-69.2181,39.25,93,75,3.44
394,Nome,US,2021-05-21 14:24:02,64.5011,-165.4064,39.27,87,90,4.61
395,Quelimane,MZ,2021-05-21 14:24:02,-17.8786,36.8883,85.95,42,20,3.44
396,Paciran,ID,2021-05-21 14:24:03,-6.8767,112.3761,80.51,80,81,5.41
397,Apatity,RU,2021-05-21 14:24:03,67.5641,33.4031,48.58,75,93,9.33
398,Tobermory,CA,2021-05-21 14:24:04,45.2501,-81.6665,68.31,85,100,11.12
399,Goundi,TD,2021-05-21 14:24:04,9.3627,17.366,95.76,34,86,4.05
400,Martil,MA,2021-05-21 14:24:04,35.6166,-5.2752,78.87,78,75,8.05
401,Huaicheng,CN,2021-05-21 14:24:05,23.9051,112.1931,77.79,89,100,2.13
402,Novaya Igirma,RU,2021-05-21 14:24:05,57.1334,103.9112,38.21,42,66,4.14
403,Vao,NC,2021-05-21 14:24:06,-22.6667,167.4833,71.38,70,93,16.73
404,Praia Da Vitoria,PT,2021-05-21 14:24:06,38.7333,-27.0667,65.75,63,20,11.43
405,Nantucket,US,2021-05-21 14:19:19,41.2835,-70.0995,66.13,87,20,6.91
406,Darab,IR,2021-05-21 14:24:07,28.7519,54.5444,94.3,10,66,3.71
407,Treinta Y Tres,UY,2021-05-21 14:24:07,-33.2333,-54.3833,61.52,74,100,11.59
408,Hibbing,US,2021-05-21 14:24:07,47.4272,-92.9377,69.31,78,40,4.61
409,Evensk,RU,2021-05-21 14:24:08,61.95,159.2333,34.97,85,100,5.68
410,Quang Ngai,VN,2021-05-21 14:24:08,15.1167,108.8,79.14,82,80,4.41
411,Rawlins,US,2021-05-21 14:24:08,41.7911,-107.2387,61.23,58,75,4.61
412,Vakhrushev,RU,2021-05-21 14:24:09,48.9833,142.9667,39.0,96,98,5.61
413,Constitucion,CL,2021-05-21 14:24:09,-35.3333,-72.4167,54.43,70,7,4.56
414,Zinder,NE,2021-05-21 14:24:09,13.8072,8.9881,106.48,7,37,2.95
415,Nokha,IN,2021-05-21 14:24:10,27.6,73.4167,98.37,23,69,19.8
416,Udachnyy,RU,2021-05-21 14:24:10,66.4167,112.4,25.0,87,26,3.11
417,Hirara,JP,2021-05-21 14:24:11,24.8,125.2833,81.19,84,100,8.12
418,Pouso Alegre,BR,2021-05-21 14:24:11,-22.23,-45.9364,71.85,49,52,1.95
419,College,US,2021-05-21 14:24:11,64.8569,-147.8028,49.98,57,75,4.61
420,Ambunti,PG,2021-05-21 14:24:12,-4.2365,142.8448,75.99,96,94,2.28
421,Buenos Aires,AR,2021-05-21 14:24:12,-34.6132,-58.3772,59.0,96,90,14.97
422,Ancud,CL,2021-05-21 14:24:13,-41.8697,-73.8203,49.42,84,85,12.5
423,Port Hawkesbury,CA,2021-05-21 14:24:13,45.6169,-61.3485,71.1,57,1,3.44
424,Eureka,US,2021-05-21 14:21:28,40.8021,-124.1637,48.25,85,0,1.99
425,Gueret,FR,2021-05-21 14:24:13,46.1667,1.8667,52.65,96,100,8.59
426,Baykit,RU,2021-05-21 14:24:14,61.67,96.37,41.23,76,100,3.06
427,Rocha,UY,2021-05-21 14:24:14,-34.4833,-54.3333,63.03,70,100,13.6
428,Yarada,IN,2021-05-21 14:24:14,17.65,83.2667,84.52,74,40,10.94
429,Yumen,CN,2021-05-21 14:24:15,40.2833,97.2,55.94,45,100,12.37
430,Mae Sot,TH,2021-05-21 14:24:15,16.7167,98.5667,77.58,87,86,3.0
431,Santa Rosa,PH,2021-05-21 14:24:15,14.3122,121.1114,85.98,83,84,4.97
432,Scarborough,GB,2021-05-21 14:24:16,54.2797,-0.4044,54.97,88,100,1.01
433,Maralal,KE,2021-05-21 14:24:16,1.0968,36.698,72.48,52,72,6.53
434,Maragogi,BR,2021-05-21 14:24:17,-9.0122,-35.2225,81.75,73,34,10.42
435,Padang,ID,2021-05-21 14:23:05,-0.9492,100.3543,80.65,84,26,3.62
436,Warkworth,NZ,2021-05-21 14:24:17,-36.4,174.6667,55.9,89,100,7.52
437,Shibetsu,JP,2021-05-21 14:24:18,43.659,145.132,48.99,99,100,5.68
438,Anadyr,RU,2021-05-21 14:24:18,64.75,177.4833,30.7,92,75,4.0
439,Jumla,NP,2021-05-21 14:24:18,29.2747,82.1838,56.37,90,16,1.92
440,Ushibuka,JP,2021-05-21 14:24:19,32.1906,130.0228,65.08,73,97,9.84
441,Bulgan,MN,2021-05-21 14:24:19,48.8125,103.5347,39.96,89,100,11.01
442,Shasta Lake,US,2021-05-21 14:24:20,40.6804,-122.3708,52.52,62,0,5.17
443,George,ZA,2021-05-21 14:24:20,-33.963,22.4617,56.75,67,20,11.5
444,Huangmei,CN,2021-05-21 14:24:20,30.1924,116.025,67.23,84,100,4.9
445,Berlevag,NO,2021-05-21 14:24:21,70.8578,29.0864,35.4,78,100,15.35
446,Salvador,SV,2021-05-21 14:24:21,13.8333,-88.9167,80.06,72,12,2.15
447,Half Moon Bay,US,2021-05-21 14:24:22,37.4636,-122.4286,53.42,86,1,1.01
448,Louis Trichardt,ZA,2021-05-21 14:24:22,-23.0439,29.9032,81.5,18,0,6.44
449,Lavrentiya,RU,2021-05-21 14:24:22,65.5833,-171.0,30.81,96,100,5.79
450,Aylmer,CA,2021-05-21 14:24:23,42.7668,-80.983,78.85,60,100,9.53
451,Blackwater,AU,2021-05-21 14:24:23,-23.5833,148.8833,59.43,70,5,7.63
452,Aviles,ES,2021-05-21 14:24:23,43.5547,-5.9248,60.19,72,75,10.36
453,Miri,MY,2021-05-21 14:24:24,4.4148,114.0089,80.74,83,40,6.55
454,Namatanai,PG,2021-05-21 14:24:24,-3.6667,152.4333,79.66,83,34,5.37
455,Ocean City,US,2021-05-21 14:19:36,39.2776,-74.5746,75.0,71,21,4.0
456,Haines Junction,CA,2021-05-21 14:24:25,60.7522,-137.5108,44.55,45,100,8.05
457,Touho,NC,2021-05-21 14:24:25,-20.7833,165.2333,70.23,66,0,8.48
458,Olinda,BR,2021-05-21 14:24:26,-8.0089,-34.8553,82.13,65,40,11.61
459,Murray Bridge,AU,2021-05-21 14:24:26,-35.1167,139.2667,62.31,40,49,7.65
460,Skovorodino,RU,2021-05-21 14:24:26,53.9833,123.9167,39.96,77,100,5.73
461,Puerto Escondido,MX,2021-05-21 14:24:27,15.85,-97.0667,83.23,83,1,3.44
462,Angoram,PG,2021-05-21 14:24:27,-4.0625,144.0661,75.81,93,100,1.86
463,Ola,RU,2021-05-21 14:24:27,59.5833,151.2833,34.72,93,52,3.27
464,Novonikolayevskaya,RU,2021-05-21 14:24:28,45.5892,38.3689,81.28,53,0,10.33
465,Cairns,AU,2021-05-21 14:21:01,-16.9167,145.7667,70.11,93,75,12.66
466,Sao Raimundo Das Mangabeiras,BR,2021-05-21 14:24:28,-7.0219,-45.4811,88.5,45,38,8.32
467,Ambalavao,MG,2021-05-21 14:24:29,-21.8333,46.9333,59.45,75,6,5.7
468,Vila Franca Do Campo,PT,2021-05-21 14:24:29,37.7167,-25.4333,66.61,57,100,9.64
469,Panacan,PH,2021-05-21 14:24:29,9.2463,118.4082,81.5,82,56,5.82
470,Pascagoula,US,2021-05-21 14:24:30,30.3658,-88.5561,78.8,77,90,21.34
471,Aketi,CD,2021-05-21 14:24:30,2.7388,23.7833,85.69,62,99,1.77
472,Banon,ES,2021-05-21 14:24:30,40.8382,-1.1909,81.18,24,60,21.36
473,Kalghatgi,IN,2021-05-21 14:24:31,15.1833,74.9667,78.12,89,94,12.41
474,Manicore,BR,2021-05-21 14:24:32,-5.8092,-61.3003,84.69,69,79,2.95
475,Muravlenko,RU,2021-05-21 14:24:32,63.7898,74.523,73.27,54,24,7.0
476,Killybegs,IE,2021-05-21 14:24:32,54.6333,-8.45,49.71,87,100,22.5
477,Gizo,SB,2021-05-21 14:24:33,-8.103,156.8419,82.47,76,83,5.01
478,Dejen,ET,2021-05-21 14:24:33,10.1667,38.1333,75.04,32,38,2.77
479,Puerto Del Rosario,ES,2021-05-21 14:24:33,28.5004,-13.8627,83.88,65,20,20.71
480,Wilmington,US,2021-05-21 14:20:57,34.2257,-77.9447,76.86,70,1,6.91
481,Kuala Terengganu,MY,2021-05-21 14:24:34,5.3302,103.1408,76.95,94,40,1.14
482,Mandera,KE,2021-05-21 14:24:34,3.9366,41.867,88.52,43,100,15.1
483,San Policarpo,PH,2021-05-21 14:24:35,12.1791,125.5072,81.37,77,21,3.67
484,Mackay,AU,2021-05-21 14:21:16,-21.15,149.2,69.04,76,99,18.14
485,Saint-Pierre,RE,2021-05-21 14:24:35,-21.3393,55.4781,73.08,71,20,17.27
486,Zemio,CF,2021-05-21 14:24:35,5.0314,25.1361,92.57,39,99,3.87
487,Mwense,ZM,2021-05-21 14:24:36,-10.3845,28.698,82.78,32,15,3.98
488,Gigmoto,PH,2021-05-21 14:24:36,13.7796,124.39,80.67,83,12,5.73
489,Camana,PE,2021-05-21 14:24:37,-16.6228,-72.7111,66.78,79,33,11.59
490,Meihekou,CN,2021-05-21 14:24:37,42.5272,125.6753,63.73,58,1,5.84
491,Horodnya,UA,2021-05-21 14:24:38,51.8909,31.5974,61.39,49,91,8.68
492,Grand-Santi,GF,2021-05-21 14:24:38,4.25,-54.3833,76.59,95,100,3.24
493,Inhambane,MZ,2021-05-21 14:28:20,-23.865,35.3833,82.38,61,20,11.5
494,Takoradi,GH,2021-05-21 14:28:20,4.8845,-1.7554,83.1,75,100,14.29
495,Saint-Francois,FR,2021-05-21 14:28:21,46.4154,3.9054,54.48,87,100,2.3
496,Svetlyy,RU,2021-05-21 14:28:21,54.675,20.1347,57.25,79,81,13.56
497,Saint-Joseph,RE,2021-05-21 14:28:22,-21.3667,55.6167,71.98,75,29,18.61
498,Tiarei,PF,2021-05-21 14:28:22,-17.5333,-149.3333,77.02,73,39,11.63
499,Huanan,CN,2021-05-21 14:28:22,46.2167,130.5167,65.01,76,98,5.1
500,Oranjestad,AW,2021-05-21 14:28:22,12.524,-70.027,87.75,66,75,25.32
501,Natal,BR,2021-05-21 14:28:23,-5.795,-35.2094,86.65,56,75,13.49
502,Guarapari,BR,2021-05-21 14:24:26,-20.6667,-40.4975,80.91,63,52,4.99
503,Palmer,US,2021-05-21 14:25:35,42.1584,-72.3287,71.47,68,75,4.88
504,Pemba,MZ,2021-05-21 14:28:23,-12.974,40.5178,81.3,78,20,9.22
505,Gasa,PS,2021-05-21 14:28:24,31.5,34.4667,81.91,56,0,12.66
506,Basco,PH,2021-05-21 14:28:24,20.4487,121.9702,83.16,85,7,11.3
507,Kolondieba,ML,2021-05-21 14:28:24,11.0882,-6.8926,101.68,26,43,4.0
508,Poltavka,RU,2021-05-21 14:28:25,54.3663,71.7632,77.04,39,54,8.77
509,Luderitz,NA,2021-05-21 14:28:25,-26.6481,15.1594,70.48,44,51,24.14
510,San Rafael,AR,2021-05-21 14:26:46,-34.6177,-68.3301,53.15,56,100,12.1
511,Ankazoabo,MG,2021-05-21 14:28:26,-22.2833,44.5167,74.89,38,0,4.38
512,Bulqize,AL,2021-05-21 14:28:26,41.4917,20.2219,63.45,53,31,5.41
513,Quime,BO,2021-05-21 14:28:26,-16.9833,-67.2167,58.55,30,9,4.0
514,Wicklow,IE,2021-05-21 14:28:27,53.0,-6.4167,46.92,98,100,8.86
515,Kaka,TM,2021-05-21 14:28:27,37.3482,59.6143,94.28,11,0,6.11
516,Mareeba,AU,2021-05-21 14:28:27,-17.0,145.4333,65.48,96,99,3.67
517,Henties Bay,NA,2021-05-21 14:28:28,-22.116,14.2845,67.86,65,0,14.16
518,Grants Pass,US,2021-05-21 14:28:28,42.439,-123.3284,47.86,84,40,0.0
519,Starobaltachevo,RU,2021-05-21 14:28:29,56.0013,55.9213,72.27,57,1,8.57
520,Orlik,RU,2021-05-21 14:28:29,52.5178,99.825,30.51,78,100,6.08
521,Laguna,US,2021-05-21 14:28:29,38.421,-121.4238,57.49,39,1,10.38
522,Orotukan,RU,2021-05-21 14:28:30,62.2667,151.7,32.92,76,100,1.79
523,Zhuhai,CN,2021-05-21 14:28:30,22.2769,113.5678,87.06,80,20,14.0
524,Dauriya,RU,2021-05-21 14:28:31,49.9333,116.8667,53.13,71,93,15.52
525,Dryden,CA,2021-05-21 14:28:31,49.7833,-92.7503,55.69,100,90,3.44
526,Bowmore,US,2021-05-21 14:28:32,34.9421,-79.3031,77.76,40,1,4.0
527,Zhob,PK,2021-05-21 14:28:32,31.3411,69.4481,82.02,12,3,4.74
528,Suzun,RU,2021-05-21 14:28:32,53.7841,82.3116,48.15,51,100,3.13
529,Mahebourg,MU,2021-05-21 14:28:32,-20.4081,57.7,72.25,83,75,12.66
530,Oltu,TR,2021-05-21 14:28:33,40.5498,42.0013,77.59,36,67,7.23
531,Cayenne,GF,2021-05-21 14:28:33,4.9333,-52.3333,77.04,90,90,9.62
532,Moindou,NC,2021-05-21 14:28:34,-21.6924,165.677,64.35,75,43,12.5
533,Ati,TD,2021-05-21 14:28:34,13.2154,18.3353,103.71,19,69,5.64
534,Marsa Matruh,EG,2021-05-21 14:28:35,31.3525,27.2453,71.82,58,0,22.48
535,Ostrovnoy,RU,2021-05-21 14:28:12,68.0531,39.5131,37.83,95,100,15.08
536,Chapleau,CA,2021-05-21 14:28:35,47.8405,-83.4034,73.49,60,20,12.66
537,Mogadishu,SO,2021-05-21 14:28:35,2.0371,45.3438,84.07,61,20,20.71
538,Hoquiam,US,2021-05-21 14:28:36,46.9809,-123.8893,51.03,81,90,4.61
539,Harer,ET,2021-05-21 14:28:36,9.3094,42.1258,77.09,35,43,7.2
540,Lively,CA,2021-05-21 14:28:37,46.4334,-81.1498,75.38,62,100,6.58
541,Aswan,EG,2021-05-21 14:28:37,24.0934,32.907,102.81,7,0,7.23
542,Sirjan,IR,2021-05-21 14:28:37,29.452,55.6814,86.27,7,27,17.87
543,Bardiyah,LY,2021-05-21 14:28:38,31.7561,25.0865,70.84,55,0,22.68
544,Mulanje,MW,2021-05-21 14:28:38,-16.0316,35.5,82.54,52,60,0.34
545,Tautira,PF,2021-05-21 14:28:38,-17.7333,-149.15,77.02,74,58,10.87
546,Batagay-Alyta,RU,2021-05-21 14:28:39,67.8006,130.4114,28.83,77,97,4.88
547,Palasa,IN,2021-05-21 14:25:08,18.7667,84.4167,85.28,75,62,9.8
548,Bani,DO,2021-05-21 14:28:39,18.2833,-70.3333,85.44,58,58,12.97
549,Tambura,SS,2021-05-21 14:28:40,5.6,27.4667,93.42,36,56,2.71
550,Krasnoselkup,RU,2021-05-21 14:28:40,65.7,82.4667,43.18,82,100,15.01
551,Vestmannaeyjar,IS,2021-05-21 14:28:40,63.4427,-20.2734,49.19,49,0,14.97
552,Skibbereen,IE,2021-05-21 14:28:41,51.55,-9.2667,53.4,83,100,20.92
553,Mount Isa,AU,2021-05-21 14:28:41,-20.7333,139.5,69.57,40,98,0.0
554,Charters Towers,AU,2021-05-21 14:28:42,-20.1,146.2667,64.62,67,97,11.21
555,Lithgow,AU,2021-05-21 14:28:42,-33.4833,150.15,44.91,94,83,1.3
556,Dondaicha,IN,2021-05-21 14:28:42,21.3333,74.5667,94.8,29,37,18.9
557,Glendive,US,2021-05-21 14:28:43,47.1053,-104.7125,39.83,93,90,13.8
558,Pisco,PE,2021-05-21 14:24:50,-13.7,-76.2167,64.45,77,92,4.61
559,Zhongshu,CN,2021-05-21 14:28:43,24.5167,103.7667,71.89,61,3,9.78
560,Nuuk,GL,2021-05-21 14:28:44,64.1835,-51.7216,36.21,93,90,12.66
561,Puerto Madryn,AR,2021-05-21 14:27:44,-42.7692,-65.0385,54.09,89,100,9.35
562,Conde,BR,2021-05-21 14:28:44,-7.2597,-34.9075,83.66,66,75,12.82
563,Fethiye,TR,2021-05-21 14:28:44,36.6217,29.1164,76.87,44,0,16.13
564,Lander,US,2021-05-21 14:25:13,42.833,-108.7307,42.06,100,90,4.61
565,Aktau,KZ,2021-05-21 14:28:45,43.65,51.2,84.78,41,0,13.98
566,Acajutla,SV,2021-05-21 14:28:45,13.5928,-89.8275,87.8,62,9,1.16
567,Kampli,IN,2021-05-21 14:28:46,15.4,76.6167,86.95,50,63,11.74
568,Seydisehir,TR,2021-05-21 14:28:46,37.4193,31.8453,68.14,33,0,14.25
569,Blonie,PL,2021-05-21 14:28:46,52.1985,20.6171,68.23,24,100,7.0
570,Weinan,CN,2021-05-21 14:28:47,34.5036,109.5089,71.29,42,100,7.45
571,Parabel,RU,2021-05-21 14:28:47,58.6978,81.4825,43.07,94,100,7.36
572,Manaus,BR,2021-05-21 14:28:47,-3.1019,-60.025,86.5,74,40,3.44
573,Beaupre,CA,2021-05-21 14:28:48,47.0443,-70.8953,78.66,66,100,14.0
574,Nyurba,RU,2021-05-21 14:28:48,63.2842,118.3319,38.14,62,8,3.83
575,Gat,IL,2021-05-21 14:24:02,31.61,34.7642,82.4,41,0,13.47
576,Tyrma,RU,2021-05-21 14:28:49,50.0833,132.1667,57.69,80,0,1.81
